url,source_name,raw_description,raw_materials,raw_category_breadcrumbs,source_price,source_images
https://astogold.bg/bg/magazin/kolie-rozovo-byalo-zlato-14k-diamanti-0-14ct-vs-g-asto-gold,Колие от розово и бяло злато 14K с диаманти 0.14ct VS/G | ASTO Gold,Дамско колие от розово и бяло злато с естествени диаманти 0.14ct (VS/G) и синджир анкар. Със сертификат. Купете от ASTO Gold Пловдив с бърза доставка!,,,,https://astogold.bg/service/image?WFZ5NTJNa1k4NkZiOGlNWjNLMyszcE5HclhKcFNBd1VwWnFhVU43MWFzQWVjSitTZmVEdUdHZGw4RFo3ZGJ4cUFzMmJ6Qng5a0l6QTF2K1pjZ0ZBWkE9PQ__
https://astogold.bg/bg/magazin/moderen-zlaten-prasten-diamanti-0-21ct-asto-gold,Модерен Златен Пръстен с Диаманти 0.21ct. | ASTO Gold,Ефектен пръстен от жълто злато 14к с уникален кръстосан дизайн и естествени диаманти (0.21 ct). Модерна елегантност с безплатна доставка и сертификат!,,,,https://astogold.bg/service/image?UHFDNmlpS1pHMlYxRkFydE9uYlJYZUd6OEVkQzZGblk3S0VPR1JzY2lkcFRSczZucjJwekNOK3dwU0JEZlN2ZDFtNDBwcklHdHMyVlRrOEJ4WHhQeUE9PQ__
https://astogold.bg/bg/magazin/zlatni-obetsi-zhalto-zlato-14k-tsirkoni-florin,"Златни обеци халки ""Флорин"" от жълто злато 14К с циркони","Обеци „Флорин“ от жълто злато 14К с циркони – стилни, елегантни и бляскави. Перфектни за подарък. Поръчай онлайн с доставка.",,,,https://astogold.bg/service/image?emZRNkZPbkNHZWh4eG1iQU5SbVd4dFc5dkNlQnhzK01odlpQZ094S2JuSzlBMFNCb3ZLZW9ISEt0TkxjVUFDREZBMzkvSlllRVdpeEt2Zmc2MWlSUnc9PQ__
https://astogold.bg/bg/magazin/zlatna-visulki-sarce-zhalto-zlato-tsirkon-astogold-1,"Златна висулка ""Сърце"" от жълто злато 14К с цикрони",Елегантни златни висулки със сърце – перфектният подарък за любим човек. Изразете любов и нежност с изящни бижута. Поръчайте онлайн!,,,,https://astogold.bg/service/image?eHFxN3MxOEdWdXJVeDBZTlQyQkdRbHRxVDh5ZG5CSzNVM1o4dlpGTmdXTDJFMS9IT1lpUEpRSFJSR2RuYVlkN0hFRDNBcmdYNFd4eE44SG5uSC94Y2c9PQ__
https://astogold.bg/bg/magazin/prasten-zhalto-zlato-izumrudi-diamanti-14k-asto-gold,Пръстен от Жълто Злато с Изумруди и Диаманти 14K | ASTO Gold,Изискан пръстен от жълто злато 14к с натурални изумруди (0.09 ct) и естествени диаманти (0.22 ct). Луксозен ажурен дизайн. Поръчайте с безплатна доставка!,,,,https://astogold.bg/service/image?TkxjL1MvMTZUZFd5MjNjWTk4UGFLVE5pdmMrN3RreG5ManA0emRhTzRWb3VDYUJJNWpBbC9wekduRE11QWZFWHdiS1NtcVBDSjhvbFhKQ1hTSFc0Tnc9PQ__
https://astogold.bg/bg/magazin/godezhen-prasten-byalo-zlato-diamanti-0-09-karata-asto-gold,Годежен Пръстен от Бяло Злато с Диаманти 0.09 карата | ASTO Gold,Модерен годежен пръстен от бяло злато 14K с естествени диаманти (0.09 ct) в стилна паве инкрустация. Кажете „Да“ с блясък! Безплатна доставка и сертификат.,,,,https://astogold.bg/service/image?bTFCZ0Vha1pIODlDdG1CSUhPODh3ZVpLZUkrS0lzUmx0OXREdzhXZUFVMVVjS2dGTlFUcU9WUHEvN0FVMDBhbnFZM1VKUHF1VktydTExRUowR1VpUVE9PQ__
https://astogold.bg/bg/magazin/zlatna-grivna-unikalna-pletka-byalo-zhalto-zlato-14k-asto,Златна Гривна с Уникална Плетка Бяло и Жълто Злато 14К | ASTO,Ръчно изработена дамска златна гривна 14К с модерна двуцветна плетка от жълто и бяло злато. Луксозен дизайн от ателие ASTO Пловдив. Виж и поръчай онлайн!,,,,https://astogold.bg/service/image?NGxYMnVYc3k4a1Y2VjJHS0x4b0U1cW5KRVBWbUc2K3ZGcTBENllGeG9Hd0ZHMThXR1YwNENHQTlVZm9hbGlnOHlrVEs4cDlwZ0Nnckk1QjZjd0E0NWc9PQ__
https://astogold.bg/bg/magazin/damska-zlatna-grivna-valnoobrazen-dizayn-14k-asto,Дамска Златна Гривна с Вълнообразен Дизайн 14К | ASTO,Елегантна дамска златна гривна 14К от бяло и жълто злато с уникален вълнообразен ефект. Ръчна изработка от ателие ASTO Пловдив. Пазарувай с гаранция!,,,,https://astogold.bg/service/image?SThWeEV0ZVpSdUpxQlY3V01zYWEvL3Y1N3JjY0NGdEZLOTJKSkw5TTdUV2xBVDRuUE1ZS2hKWVRIazloT0ZaRDFxQ2FZWld5RGpYdERPVGlqVEVjK1E9PQ__
https://astogold.bg/bg/magazin/godezhen-prasten-byalo-zlato-diamant-0-18ct-vs1-f-asto-gold,Годежен Пръстен от Бяло Злато с Диамант 0.18ct. VS1/F | ASTO Gold,"Купете нежен годежен пръстен от бяло злато 14к с естествен диамант 0.18ct. Топ качество (чистота VS1, цвят F). Със сертификат и безплатна доставка!",,,,https://astogold.bg/service/image?Y0FXeDJRcXRPcUdzVWFwNDVIcXdoZ2RzN3B5MU1RZHlQMWFUd3oxQzh6ajY2cDNDVnhuV2l6YXM0RkU1MkRtbzZsV0RGWTRCdTNmcjg4T1FVT05Namc9PQ__
https://astogold.bg/bg/magazin/zlatni-obetsi-estestveni-diamanti-2x0-24ct-aura-asto-gold,Златни Обеци с Естествени Диаманти 2x0.24ct. „Aura“ | ASTO Gold,Купете класически обеци от жълто злато 14к с естествени диаманти 2х0.24ct. На винт. Част от луксозен комплект с пръстен и колие. Със сертификат за качество!,,,,https://astogold.bg/service/image?KzZNN2lxeVF3TTcrSklZRE5xU1M0RE5iMjFLS2lBY2VQNk4zSlp0bWNmbnQwdzU2cXdxV0RXTjdldWJhNVlZbS9MRXhMdFV2YnQ1ZThrUlVTNXl6c2c9PQ__
https://astogold.bg/bg/magazin/prasten-ruby-royal-estestven-rubin-diamanti,Пръстен „Ruby Royal“ с естествен рубин и диаманти,"Пръстен Ruby Royal от 14K бяло злато с естествен рубин 0.58 ct и диаманти. Луксозно бижу със символика за зодиите Лъв, Овен, Скорпион и Козирог.",,,,https://astogold.bg/service/image?WVlFOWZmbVBpVWhXd1pySG85NllwcmpjM3Zpb3FoZFpvQXpCNTREVTIvNmxEUWRBNjFITUZSaTdQMWlML0tEaVk5SFMyS2I5ekttZHhXbDVkYkthcVE9PQ__
https://astogold.bg/bg/magazin/prasten-aura-mint-zhalto-zlato-14k-0-13ct-diamanti,Пръстен Aura Mint от жълто злато 14К с 0.13ct. диаманти,Пръстен Aura Mint от жълто злато 14К с естествени диаманти 0.13ct (VS/F). Уникален дизайн от колекция Odyssey. Сертификат и луксозна кутия.,,,,https://astogold.bg/service/image?U1oxZ3hhU2YyaEJxeUROWU5xWG1CVm1wN1Ywb2dHWk54eUk1cXZZWTVkWUF3eHo5OWd2RUZtYVZNaEZISDdsVjRlOHN1b2ptRHlPTjQ0ZDhmWDFwcGc9PQ__
https://astogold.bg/bg/magazin/prasten-aura-rose-rozovo-zlato-0-13ct-diamanti,Пръстен Aura Rose от розово злато с 0.13ct. диаманти,Пръстен Aura Rose от розово злато 14К с естествени диаманти 0.13ct (VS/F). Нежен дизайн от колекция Odyssey. Сертификат и луксозна кутия.,,,,https://astogold.bg/service/image?QUw2anhpa09zTEJBSm1CT2MwRGlhVHFSLzVPME5QMEZwdXJwMXVBRzFpdVdZRXdCUjlmQjgvbTlSRTN6WmVWbVFKU3d1WDZOalBpZWVVeTEyVzc0NEE9PQ__
